week 2,Duty of Counsel to Clients ," Mr. Z, a legal practitioner, is asked by a client to represent him in a criminal trial for armed robbery. The client admits to Mr. Z in private that he actually committed the robbery but wants Z to plead ""not guilty"" and argue his innocence in court. What should Mr. Z do? ", He must withdraw immediately because he cannot represent a guilty person. ," He can plead ""not guilty"" but cannot call false evidence or argue a positive defence he knows to be false. ", He must report the confession to the judge. ," He must convince the client to plead ""guilty"" or he will face professional discipline. ", B ," A confidential disclosure of guilt does not require withdrawal, but under Rule 15(3)(f), a lawyer cannot knowingly use perjured evidence or a false defence; he may however test the prosecution's case to see if it meets the burden of proof [9, 10]."
week 4,Contempt of Court ," A famous Senior Advocate of Nigeria (SAN) grants a live television interview regarding a high-profile criminal trial he is currently defending. During the interview, he argues that the evidence against his client is ""fabricated junk"" and that the judge has no choice but to acquit. ", Civil Contempt , Criminal Contempt (Trial Publicity) , Professional Negligence , Mere Discourtesy , Criminal Contempt (Trial Publicity) , Rule 33 of the RPC prohibits a lawyer from making extra-judicial statements likely to interfere with or prejudice the fair trial of a pending or anticipated matter. This is also known as the subjudice rule and constitutes criminal contempt [4-7].
week 4,Contempt of Court ," Following a judgment against his client, Mr. Kola writes a scathing article in a national newspaper accusing the judge of being an ""incompetent liar who received a bribe from the opposition."" ", Contempt in facie curiae , Contempt ex facie curiae , Procedural discourtesy , Civil Contempt , Contempt ex facie curiae ," Contempt committed outside the court's precincts, such as publications in newspapers attacking a judge, is classified as contempt ex facie curiae. The procedure for punishment requires police investigation and trial before a different judge to ensure fair hearing as per Boyo v. AG Mid-West [8-10]."
week 4,Contempt of Court ," A High Court in Kano grants an interim injunction restraining a construction company from further work on a disputed site. Their lawyer, Mr. Musa, advises the company to ignore the order and continue construction, claiming the injunction was ""wrongly obtained."" ", Criminal Contempt , Civil Contempt , Contempt in facie curiae , Professional negligence , Civil Contempt ," Civil contempt is generally the disobedience to court orders, judgments, or processes involving a private injury. Advising a client to disobey a valid court order constitutes civil contempt as established in Awobokun v Adeyemi [1, 11, 12]."
week 4,Contempt of Court ," During a summary trial for contempt in the face of the court, the judge orders the lawyer, Miss Ada, to enter the witness box and give evidence under oath about her conduct. ", The judge is correct as the witness box is the standard place for evidence. ," The judge is wrong because the contemnor should be put in the dock, not the witness box, to protect her right against self-incrimination. ", The judge is correct if the facts are contestable. , Summary trial does not require putting the lawyer anywhere. ," The judge is wrong because the contemnor should be put in the dock, not the witness box, to protect her right against self-incrimination. "," In a summary trial for contempt, the contemnor must be put in the dock and asked to show cause. Compelling them into the witness box violates the right against self-incrimination under Section 36(11) of the 1999 Constitution as held in Deduwa v State [2, 13]."
week 4,Contempt of Court , A lawyer is convicted of criminal contempt under Section 133 of the Criminal Code in Lagos. What is the maximum term of imprisonment the court can impose? , One month , Three months , Six months , One year , Three months ," Under Section 133 of the Criminal Code of Lagos, criminal contempt carries a maximum punishment of three months' imprisonment [14-16]."
week 4,Contempt of Court ," Mr. Benson, a lawyer, sends a private letter to a judge's residential address. In the letter, he explains that his client is a ""good man"" and offers a ""contribution to the judge's upcoming vacation"" if the judge rules in their favor. ", Mere discourtesy , Criminal Contempt , Civil Contempt , Professional Negligence , Criminal Contempt ," Every private communication to a judge for the purpose of influencing their decision upon a pending matter, regardless of whether a bribe is offered, is a criminal contempt as it interferes with the administration of justice according to Awobokun v Adeyemi [5, 17, 18]."
week 4,Contempt of Court ," Mrs. Okafor, representing the defendant, arrives in court 45 minutes after the judge has delivered a final judgment in the matter. The judge, frustrated by her absence, cites her for contempt. ", Mrs. Okafor is guilty of criminal contempt. , Mrs. Okafor is guilty of civil contempt. , Her absence is a mere discourtesy/dereliction of duty and not necessarily contempt of court. , Her absence is professional negligence but not contempt. , Her absence is a mere discourtesy/dereliction of duty and not necessarily contempt of court. ," Persistent absence without leave can be contempt, but isolated absence or lateness is generally treated as a mere discourtesy or dereliction of duty, not contempt, as held in Izuora v Queen and Oku v State [19-21]."
week 4,Contempt of Court ," To establish that a lawyer has breached an order of injunction (Civil Contempt), what is the required standard of proof? ", Balance of probabilities , Preponderance of evidence , Proof beyond reasonable doubt , Reasonable suspicion , Proof beyond reasonable doubt ," Although civil in nature, the outcome of contempt is penal. Therefore, the standard of proof in both civil and criminal contempt is proof beyond reasonable doubt as established in Awobokun v Adeyemi [14, 22-24]."
week 4,Contempt of Court ," A Magistrate in Abuja notices that a lawyer published an article in a newspaper the previous day describing the Magistrate as ""corrupt and partial"" regarding a case heard that morning. The Magistrate wants to punish the lawyer for contempt. ", The Magistrate can try the lawyer summarily. , The Magistrate can order the lawyer's arrest for a full trial in his own court. , The Magistrate has no jurisdiction to punish for contempt committed outside the court (ex facie). , The Magistrate can strike the lawyer's name off the roll. , The Magistrate has no jurisdiction to punish for contempt committed outside the court (ex facie). ," While every court has power to punish contempt in its face (in facie), a Magistrate Court has no power to punish for contempt committed outside the court (ex facie curiae) as per Section 6 of the Criminal Code and Nunku v IGP [2, 25]."
week 4,Contempt of Court ," Mr. Yusuf, a lawyer, prepares an affidavit for his client to sign. The affidavit contains several paragraphs describing the presiding judge as a ""notorious political hack"" and ""unfit for the bench."" ", Only the client is liable for contempt as the deponent. , Only the lawyer is liable for professional negligence. , Both the client and the lawyer who prepared the contemptuous affidavit are guilty of contempt. , Neither is liable if the statements are true. , Both the client and the lawyer who prepared the contemptuous affidavit are guilty of contempt. ," A lawyer who prepares a contemptuous affidavit for a deponent is equally, if not more seriously, guilty of contempt of court as held in AG v Chief Samuel Taiwo Oredein [26, 27]."
week 4,Contempt of Court , A lawyer is found guilty of civil contempt for refusing to return a title deed as ordered by the court. The judge orders him to be kept in prison until he produces the document. What type of order is this? , Summary sentence , Committal until the contempt is purged , Allocutus , Discharge and caution , Committal until the contempt is purged ," A court may order a contemnor to be imprisoned until they ""purge"" their contempt, meaning they comply with the original order they disobeyed. This is common in civil contempt cases like Ikabala v Ojosipe [14, 16, 28]."
week 4,Contempt of Court ," During the delivery of a ruling, Mr. James, a lawyer, stands up and shouts, ""This is a most unjust remark and a travesty of justice!"" ", This is fair criticism of the judge. , This constitutes criminal contempt in the face of the court. , This is civil contempt because it relates to a ruling. , This is professional negligence. , This constitutes criminal contempt in the face of the court. ," Interrupting court proceedings by words or conduct that insult the court, such as calling a remark ""unjust"" during judgment, constitutes criminal contempt in facie curiae as held in R v Jordan and Atake v AG Federation [5, 29-31]."
week 4,Contempt of Court ," A lawyer is accused of contempt ex facie curiae. The judge who was the subject of the alleged attack insists on presiding over the contempt trial to ""defend the honor of his court."" ", The judge is correct as he witnessed the honor being attacked. , The judge is wrong because the principle of nemo judex in causa sua requires another judge to hear the matter. , The judge can only hear it if it is civil contempt. , The judge can hear it if the lawyer agrees. , The judge is wrong because the principle of nemo judex in causa sua requires another judge to hear the matter. ," For contempt committed outside the face of the court (ex facie), the procedure must follow standard criminal rules, and a judge who has been personally attacked should not hear the case to satisfy the principles of fair hearing and natural justice (nemo judex in causa sua) as per Boyo v AG Mid-West [8, 10, 32]."
week 4,Contempt of Court ," A lawyer believes a judge is acting with extreme partiality. Instead of addressing the press, the lawyer files a formal petition with the National Judicial Council (NJC). ", This constitutes criminal contempt for scandalizing the court. , This constitutes civil contempt. , This is the proper procedure under the Rules of Professional Conduct. , This is professional negligence. , This is the proper procedure under the Rules of Professional Conduct. ," Under Rule 31(2) of the RPC, a lawyer who has a proper ground for complaint against a judicial officer must make the complaint to the appropriate authorities (such as the NJC or the Chief Judge) rather than the press [4, 33]."
week 4,Contempt of Court ," In a state where the Penal Code applies, what is the maximum imprisonment for criminal contempt? ", 3 months , 6 months , 9 months , 1 year , 6 months ," Under Section 155 of the Penal Code (applicable in Northern states), the punishment for criminal contempt is a maximum of 6 months' imprisonment or a fine or both [14-16]."
week 4,Contempt of Court ," A lawyer is cited for civil contempt for failing to comply with a court order. The court issues a specific form asking him to ""show cause"" why he should not be committed to prison. Which form is this? ", Form 1 , Form 48 , Form 49 , Form 10 , Form 48 ," In civil contempt proceedings for disobedience of a court order, Form 48 (Notice of Consequence of Disobedience) is issued first to the contemnor. If they still fail to comply, Form 49 (Notice to Show Cause) follows [32]."
week 4,Contempt of Court , A lawyer is caught appearing in court and signing documents while his name has been struck off the roll of legal practitioners for previous misconduct. , He is only liable for professional negligence. , He can be charged with the criminal offence of impersonation and also dealt with for contempt of court. , He is exempt from contempt if he was once a lawyer. , He can only be fined N100. , He can be charged with the criminal offence of impersonation and also dealt with for contempt of court. ," Under Section 22 of the LPA, a person who is not a legal practitioner (including those struck off the roll) who practices or acts as one can be charged with impersonation and also dealt with for contempt of court [34-36]."
week 4,Contempt of Court ," A lawyer publishes a scholarly article in a law journal critically analyzing a recent Supreme Court decision on land law, arguing the court misapplied the Land Use Act. ", This is criminal contempt for scandalizing the court. , This is civil contempt. ," This is fair, civil, and accurate criticism which does not amount to contempt. ", This is professional misconduct. ," This is fair, civil, and accurate criticism which does not amount to contempt. "," There is room for fair, civil, and accurate criticism of a judge or judgment made bona fide, which does not constitute contempt as held in Okoduwa v State [1, 21]."
week 4,Contempt of Court , A lawyer is tried summarily for contempt in the face of the court. The judge finds him guilty and immediately sentences him to one month in prison without a separate charge being filed by the police. , The judge followed the wrong procedure; police must always investigate. , The judge is correct as summary trial for in facie contempt does not require a formal charge or police investigation. , The judge can only fine him in a summary trial. , The lawyer must be tried by the High Court if the judge is a Magistrate. , The judge is correct as summary trial for in facie contempt does not require a formal charge or police investigation. ," For contempt committed in facie curiae, the court has the option of a summary trial where the judicial officer who witnessed the act punishes the contemnor immediately after giving them a chance to show cause, without the need for standard criminal prosecution procedures like police investigation [2, 3, 13, 37]."
week 5,Duty of Court to Counsel ," During a murder trial, the defense counsel's car broke down on his way to the court. He sent a formal letter to the Judge and the prosecutor explaining the situation and requesting a 30-minute stand-down. The Judge refused the request and proceeded to allow the prosecution to lead its star witness in evidence while the counsel was absent. ", The Judge acted within his powers to manage the court's time efficiently. , The Judge's action constitutes a breach of the constitutional right to fair hearing. , The counsel is liable for professional negligence for being late. , The prosecution has the right to proceed if the defense is not seated by 9:00 AM prompt. , B ," In Okoduwa v State, the court held that refusing a reasonable request for adjournment and proceeding without counsel breaches the constitutional provision of fair hearing under Section 36 of the 1999 CFRN [1], [2]."
week 5,Duty of Court to Counsel ," Mr. Emeka, a legal practitioner, appeared before the High Court of Lagos State to represent a client. The presiding Judge, noticing that Mr. Emeka had not paid his practicing fees for the current year as of June 15th, refused to grant him a right of audience. ", The Judge is duty-bound to grant audience to any legal practitioner regardless of fee status. , The Judge's refusal is proper because non-payment of practicing fees results in a loss of the right of audience. ," Only the NBA can stop a lawyer from appearing in court, not the Judge. ", The Judge should have allowed him to appear and ordered him to pay the fees the next day. , B ," Section 8(2) of the Legal Practitioners Act and Rule 9 of the RPC provide that a legal practitioner must pay his annual practicing fee to be accorded the right of audience in any court in Nigeria [3], [4]."
week 5,Duty of Court to Counsel ," During cross-examination of a witness, the presiding Judge continually interrupted Counsel for the Defendant, dictating the specific questions to be asked and expressing his personal opinion on the witness's credibility. ", The Judge has the right to lead the proceedings to reach a faster conclusion. , Counsel must obey the Judge's instructions on how to conduct his cross-examination. ," The Judge should not unduly interfere, as counsel must be allowed to conduct the case in the way he thinks best. "," The Judge is acting as a ""Minister in the Temple of Justice"" and is thus beyond reproach. ", C ," In Jones v National Coal Board, it was established that the court should not interfere with how counsel conducts his case, as undue interference may lead to the judgment being set aside [1], [5]."
week 5,Duty of Court to Counsel ," A High Court Judge, visibly irritated by an objection raised by a junior counsel, called the counsel ""incompetent and stupid"" in the presence of the litigants and the press. ", The Judge has the duty to maintain respect for counsel and avoid intimidation. , Counsel must accept the insult as part of court discipline. , The Judge is immune from any ethical duty regarding his language toward lawyers. , The counsel should be cited for contempt for provoking the Judge. , A ," The court has a duty of respect toward counsel and is expected to avoid intimidating or insulting language. This was affirmed in Ezeogu v Onwuchekwa [6], [5]."
week 5,Duty of Court to Counsel ," A legal practitioner appeared before a Magistrate in Lagos and addressed the court as ""Your Worship."" The Magistrate immediately stopped the proceedings and insisted that the counsel be penalized for an incorrect mode of address. ", The counsel used the correct mode of address for a Magistrate in Lagos. ," The counsel should have used ""My Lord"" for a Magistrate in Lagos. "," The correct mode of address for a Magistrate in Lagos is ""Your Honour,"" and the court should have corrected him with dignity. ", Address is irrelevant to the duty of the court. , C ," According to Section 352 ACJL and Section 8 of the Magistrates' Courts Law of Lagos State, Magistrates in Lagos are addressed as ""Your Honour,"" though the court still owes a duty of respect to counsel during correction [7], [8]."
week 5,Duty of Court to Counsel ," At the close of evidence in a civil suit, the Judge informed both parties that he did not require final addresses and would proceed immediately to deliver judgment to save time. ", Final addresses are discretionary and the Judge can dispense with them. , Counsel has a constitutional right to be allowed to address the court after the close of evidence. , Only the claimant is entitled to a final address as of right. , The Judge's action is proper if the evidence is already clear. , B ," Section 294(1) of the 1999 CFRN and advocacy principles provide that it is a constitutional right to be allowed to address the court after the close of evidence [9], [10]."
week 5,Duty of Court to Counsel , A Judge is presiding over a land dispute where his biological brother is the lead counsel for the Plaintiff. The defense counsel applies for the Judge to disqualify himself on grounds of likely bias. , The Judge must disqualify himself to maintain the appearance of impartiality and fair hearing. , The Judge can stay on the case if he promises to be fair to both sides. , Only the CJN can order a Judge to disqualify himself in such a scenario. , Relationship with counsel does not affect the duty of the court to counsel. , A ," Under the Code of Conduct for Judicial Officers and Section 36 CFRN, a Judge should disqualify himself where his impartiality may likely be questioned due to personal relationships [11], [12]."
week 5,Duty of Court to Counsel ," Counsel for the Defendant attempted to call a witness who was present in court pursuant to a subpoena. The Judge refused to allow the witness to testify, stating that he had already heard enough evidence from the Defendant. ", The Judge has the power to limit the number of witnesses a party calls. , The refusal to allow a party to call witnesses is a breach of the duty to grant a fair hearing. , Only the prosecution can determine when enough evidence has been led. ," The Judge is acting to prevent ""undue descending into the arena."" ", B ," The court has a responsibility toward a lawyer to allow him to call his witnesses; failing to do so breaches the constitutional provision of ""fair hearing"" under Section 36 CFRN [1], [2]."
week 5,Duty of Court to Counsel ," A legal practitioner who is a salaried Director of ""XYZ Ltd"" appeared fully robed in the High Court to represent the company in a contractual dispute. The Judge refused to grant him audience in that capacity. ", The Judge's refusal is proper because a lawyer in salaried employment cannot appear as an advocate for his employer. , The Judge breached the lawyer's right of audience under Section 8 of the LPA. , A Director can always represent his own company if he is a lawyer. , The Judge should have allowed him to appear if the case was pro bono. , A ," Rule 8(1) and 8(3) of the RPC provide that a lawyer in salaried employment or a Director of a company shall not appear as an advocate in court for his employer [13], [14]."
week 5,Duty of Court to Counsel ," In a complex commercial litigation, the Judge noticed that the Plaintiff's counsel was struggling to articulate a basic point of law regarding the Statute of Frauds. The Judge intervened to clarify the legal position to ensure the case was decided on its merits. ", The Judge is unduly descending into the arena and should remain silent. , A Judge is to be impartial but is also not to sit unconcerned where counsel's incompetence is likely to cause injustice. , Intervention in counsel's argument is always a breach of fair hearing. , The Judge should cite the counsel for professional negligence instead of helping. , B ," While a Judge must be impartial, he is not to sit unconcerned where counsel's incompetence is likely to cause injustice, as stated in Musa Omo Eleja v Bangudu [2]."
week 5,Duty of Court to Counsel ," A lawyer arrived at the High Court for a hearing and found the front row empty. Being a lawyer of 3 years post-call, he sat in the front row. The Judge ordered him to move to the back, stating the front row is reserved. ", The Judge's order is a breach of the lawyer's right of audience. , The Judge is correct as the front row is reserved for SANs and Life Benchers. , Every legal practitioner is equal and can sit anywhere. , Junior lawyers have the right to sit in the front if they arrive first. , B ," Rule 26(2) of the RPC on equality is subject to the rules of precedence; the front row is reserved for SANs and Life Benchers as per Section 6 of the LPA [15], [16]."
week 5,Duty of Court to Counsel ," During a trial, a Senior Advocate of Nigeria (SAN) appeared alone to conduct a civil case in the High Court. The Judge refused to allow the trial to proceed until the SAN provided a junior counsel. ", The Judge is wrong because a SAN can appear alone in any court. , The Judge is correct because a SAN shall not appear as counsel in any civil case before a superior court of record without a junior. , The rule against appearing alone only applies in the Supreme Court. , The Judge should have fined the SAN instead of stopping the trial. , B ," Rule 2(1) of the Senior Advocates of Nigeria (Privileges and Functions) Rules 1979 precludes a SAN from appearing in civil cases without a junior or another SAN [17], [18]."
week 5,Duty of Court to Counsel ," A Judge discovered that the lawyer appearing before him was the same lawyer who had filed a petition against him to the National Judicial Council (NJC) in a previous matter. The Judge refused to hear the lawyer, citing ""personal animosity."" ", The Judge is right to protect his dignity. , The Judge must still accord the lawyer a right of audience provided no legal disability exists. , The lawyer should have been cited for contempt immediately. , The Judge should have asked the client to change counsel. , B ," The court has a responsibility to grant a fair hearing and right of audience to counsel regardless of personal feelings, as the duty is to the institution of justice [1], [5]."
week 5,Duty of Court to Counsel ," During a hearing of a motion, the Judge noticed that the counsel was wearing a dark suit but had forgotten his wig and gown. The Judge refused to hear him and ordered him to leave the bar. ", The Judge is correct as counsel must be properly robed in Superior Courts. , The Judge should have proceeded as the suit is a dark color. , Robing is only mandatory for the delivery of judgment. ," Only the NBA can enforce robing rules, not the court. ", A ," Rule 45 of the RPC and court decorum rules provide that at the Superior Courts, counsel must appear robed in their wigs and gowns [19], [20]."
week 5,Duty of Court to Counsel , A High Court Judge was observed having a private lunch with the lead counsel for the Plaintiff in the middle of a contested trial. The defense counsel raised an objection. , The Judge is free to associate with lawyers outside the courtroom. , A Judge should be cautious and avoid personal relationships with lawyers that may affect the discharge of his duties impartially. , The defense counsel should have been invited to the lunch to balance the relationship. , This is only an issue if the Judge pays for the lunch. , B ," Rule 2(1) of the Code of Conduct for Judicial Officers provides that a Judge should avoid personal relationships with lawyers which may affect impartial discharge of duties [21], [12]."
week 5,Duty of Court to Counsel ," An English-trained Barrister obtained a warrant from the Chief Justice of Nigeria to represent a client in a specific fraud case in Nigeria. At the hearing, the trial Judge refused to hear him, stating he is not on the Nigerian Roll of Legal Practitioners. ", The Judge is correct because only those on the roll can practice in Nigeria. , The Judge is wrong because a person authorized by warrant under Section 2(2) of the LPA is entitled to practice for those specific proceedings. ," The warrant only allows him to act as a solicitor, not an advocate. ", He needs to be a Nigerian citizen to use the warrant. , B ," Section 2(2) of the Legal Practitioners Act allows the CJN to issue a warrant to an advocate from a similar legal system to practice for the purpose of particular proceedings [22], [23]."
week 5,Duty of Court to Counsel ," A Judge presiding over a civil matter in the FCT High Court insisted on addressing a female legal practitioner as ""My Learned Colleague"" instead of the traditional address. ", The Judge is correct because all lawyers are equal. ," The correct address from a Judge to a legal practitioner is ""My Learned Friend."" "," The Judge should have addressed her as ""Counselor."" ", There is no rule governing how Judges address lawyers. , B ," In court decorum, while lawyers address each other as ""My Learned Friend,"" the Judge also uses this term, reflecting the ""Ministers in the Temple of Justice"" principle [7], [24]."
week 5,Duty of Court to Counsel ," During a heated argument over the admissibility of a document, the Judge threatened to send the counsel to prison immediately without a hearing if he spoke one more word. ", The Judge is exercising his summary power to punish contempt in facie curiae. , The Judge's threat is an act of intimidation and a breach of the duty to counsel. , Counsel has no right to argue once a Judge has made a preliminary remark. , The counsel should have been put in the dock first to show cause. , B ," The duty of the court includes respect for counsel and avoiding intimidation. Summary contempt power must be used with caution and not for personal aggrandizement [25], [5]."
week 5,Duty of Court to Counsel ," A Judge in a State High Court decided to conduct the entire trial in his private chambers because the courtroom's air conditioning was broken. Counsel for the Defendant objected, stating he wanted the trial in open court. ", The Judge is correct to prioritize the comfort of the parties. , The court has a duty to conduct proceedings in public to ensure a fair hearing. , Trials in chambers are the same as trials in open court. , Only the Chief Judge can decide where a trial takes place. , B ," Section 36 of the Constitution requires proceedings to be held in public. A Judge should not move to chambers without legal justification as it may affect the appearance of a fair trial [26], [5]."
week 5,Duty of Court to Counsel , A lawyer who is a party in a civil suit (the Plaintiff) appeared in full robes to argue his own case. The Judge ordered him to de-robe before addressing the court. , The Judge is wrong because a lawyer can always robe when appearing in court. , The Judge is correct because a lawyer shall not wear his robes when conducting his own case as a party. , The lawyer can robe only if he is representing a co-plaintiff. , The Judge should have allowed him to robe but remain in the gallery. , B ," Rule 45(2)(b) and Rule 36(f) of the RPC provide that a lawyer shall not wear his robes when conducting his own case as a party to a legal proceeding in court [27], [28]."
week 6,Interviewing and Counseling Skills and Ethics ," Mr. Adewale, a legal practitioner, visits his high-profile client, Chief Emeka, at the Chief's private residence to take instructions for a new land matter because the Chief is ""too busy"" to visit the office. There is no physical infirmity or security threat involved. What is the ethical implication of Mr. Adewale's action? ", It is professional as it is a high-profile client , It is professional as long as the Chief pays the appearance fee , It is unprofessional conduct as a lawyer should not take instructions at a client's house without special circumstances , It is professional since the Chief is a long-standing client , C ," Rule 22 of the RPC 2023 provides that a lawyer shall not call at a client's house or place of business for the purpose of giving advice or taking instructions, except in special circumstances or for some other urgent reason. ""Busy schedule"" does not constitute a special circumstance like infirmity or custody [1-3]."
week 6,Interviewing and Counseling Skills and Ethics ," During an initial interview with Madam Kofo regarding a breach of contract, Barrister Tunji fails to mention that the matter could be resolved through the Lagos Multi-Door Court House, preferring to file a writ of summons immediately. Has Tunji breached any ethical duty? "," No, because litigation is the primary duty of a lawyer "," Yes, he has a duty to inform the client of ADR options "," No, because ADR is only for matrimonial causes "," Yes, but only if the client asked for ADR ", B ," Under Rule 15(3)(d) of the RPC 2023, a lawyer shall not fail or neglect to inform his client of the option of alternative dispute resolution (ADR) mechanisms before resorting to or continuing litigation on behalf of his client [4-6]."
week 6,Interviewing and Counseling Skills and Ethics ," Chief Okafor informs his lawyer, Chidi, during a private session that he intends to burn down his competitor's warehouse next week to ""level the playing field"" in their pending lawsuit. Chidi decides to warn the competitor and the police. Is Chidi's action ethically permissible? "," No, it violates the rule of lawyer-client privilege "," Yes, disclosure is permitted to forestall the commission of a crime "," No, unless the competitor is also Chidi's client "," Yes, but only if Chidi withdraws from the case first ", B ," Rule 19(3)(c) of the RPC 2023 and Section 192(1)(a) of the Evidence Act provide exceptions to the rule of confidentiality, allowing a lawyer to reveal a client's confidence when it relates to the intention to commit a crime and disclosure is necessary to forestall it [7-9]."
week 6,Interviewing and Counseling Skills and Ethics , Barrister Amaka is interviewing a client who is narrating a long, complex story about a land dispute. Amaka allows the client to speak for 20 minutes without interruption, only nodding and maintaining eye contact to encourage the flow. Which skill is Amaka primarily employing? ", Active questioning , Passive listening , Mirror questioning , Analysis stage , B ," Passive listening involves paying attention to the client's story without interrupting, which allows the client to narrate the facts in their own words and feel at ease [10, 11]."
week 6,Interviewing and Counseling Skills and Ethics ," In the middle of an interview, a client reveals that the opposing party is Barrister Dele's biological father. Dele realizes this creates a conflict but believes he can still win the case. What is Dele's immediate ethical duty? ", Continue the case but don't tell the client to avoid anxiety , Disclose the relationship to the client at the time of the retainer or as soon as it is discovered , Only disclose if the father's lawyer finds out , Ignore it as family ties do not affect professional judgment , B ," Rule 17(1) of the RPC 2023 @tipulates that a lawyer shall, at the time of the retainer, disclose to the client all the circumstances of his relations with the parties and any interest in the controversy which might influence the client in the selection of the lawyer [12-14]."
week 6,Interviewing and Counseling Skills and Ethics ," After a long interview, Barrister Segun concludes that his client's claim for defamation is completely barred by the Statute of Limitations and has no chance of success. He is worried the client will be angry if he says so. What should Segun do? ", File the case anyway and hope the other side doesn't notice , Tell the client the case is strong to keep the retainer , Inform the client that the claim is hopeless , Advise the client to lie about the dates to bypass the limitation period , C , Rule 14(2)(e) of the RPC 2023 provides that a lawyer shall inform his client where he considers the client's claim or defense to be hopeless [15-17].
week 6,Interviewing and Counseling Skills and Ethics , A lawyer's secretary, while having drinks with friends, mentions the details of a high-profile divorce case being handled in the firm. Is the lawyer ethically responsible for this breach of confidence? "," No, the lawyer did not speak, the secretary did "," Yes, the lawyer must ensure employees preserve client secrets "," No, because the secretary is not a legal practitioner "," Yes, but only if the lawyer was present when the secretary spoke ", B ," Rule 19(4) of the RPC 2023 and Section 193 of the Evidence Act provide that the duty of confidentiality extends to the lawyer's employees and associates, and the lawyer must exercise reasonable care to ensure they preserve the client's secrets [18, 19]."
week 6,Interviewing and Counseling Skills and Ethics ," During an interview, Barrister Aisha asks her client: ""Did you sign the document on the 5th of May at the bank?"" This question is an example of what? ", An open-ended question , Leading question , Closed-ended question , Mirror question , C ," A closed-ended question is one that demands a specific response or a ""yes/no"" answer, often used to fill in gaps or clarify specific details [20, 21]."
week 6,Interviewing and Counseling Skills and Ethics ," A client instructs Barrister Obi to bribe a court official to ensure a case is assigned to a ""favorable"" judge. Obi explains this is illegal, but the client insists. What is Obi's required course of action? ", Comply with the client's instructions as the client is the boss , Withdraw from the employment immediately , Bribe the official but keep it a secret , Only bribe if the amount is reasonable , B ," Rule 15(2) of the RPC 2023 states that where a client insists on a course of conduct that is illegal or a breach of the law, the lawyer shall withdraw his employment [22-24]."
week 6,Interviewing and Counseling Skills and Ethics , Barrister Funmi is following the Avrom Sherr model of interviewing. She has finished listening to the client's narrative and is now asking follow-up questions to clarify ambiguities. Which stage is she in? , Listening stage , Questioning stage , Advising stage , Execution stage , B ," Avrom Sherr propounded three broad stages: Listening, Questioning, and Advising. The Questioning stage is where the lawyer fills in gaps and clarifies ambiguous statements [20, 25, 26]."
week 6,Interviewing and Counseling Skills and Ethics ," During the counseling stage, Barrister Oke identifies three options for his client: litigation, mediation, or doing nothing. The client chooses litigation despite Oke's preference for mediation. What should Oke do? ", Refuse to represent the client , Force the client to choose mediation , Respect the client's final decision provided it is within the law , Sign a settlement agreement on the client's behalf anyway , C ," Counseling should be client-centered; the lawyer provides the options and legal implications, but the final decision rests with the client, provided the course of action is lawful [24, 27]."
week 6,Interviewing and Counseling Skills and Ethics ," Barrister Jude takes notes verbatim during a 2-hour client interview, writing down every single word the client says. What is the professional critique of this approach? ", It is the best way to ensure no facts are lost , Verbatim note-taking is discouraged as it interferes with active listening and eye contact , Verbatim notes are required by the RPC for all interviews , It is professional only if the client is paying by the hour , B ," The sources state that note-taking should be of important points and not verbatim, as a human being cannot effectively listen and write verbatim simultaneously, and it distracts from the interview process [28, 29]."
week 6,Interviewing and Counseling Skills and Ethics , A client comes to Barrister Joy for an interview but cannot pay the consultation fee immediately. Joy decides to take the instructions for free as the client is her elderly aunt. Is this ethically permissible? "," No, undercutting is a professional misconduct "," Yes, a lawyer may charge no fee for a relative or indigent person "," No, every client must pay the scale fee "," Yes, but only if she reports it to the NBA ", B ," While Rule 52(1) of the RPC 2023 prohibits undercutting, it provides an exception that a reduced fee or no fee at all may be charged on the ground of special relationship or the indigence of a client [30, 31]."
week 6,Interviewing and Counseling Skills and Ethics ," During an interview, Barrister Kazeem realizes that his firm is already representing the person his new client intends to sue. What is his duty? ", Take the new brief and assign it to a junior to avoid conflict , Represent both and try to settle the matter , Refuse the retainer due to conflict of interest , Charge both clients double to compensate for the risk , C ," Rule 17(4) of the RPC 2023 states that a lawyer shall not accept a retainer if the exercise of his professional judgment will be affected by his own interests or if it conflicts with the interest of an existing client [12, 13]."
week 6,Interviewing and Counseling Skills and Ethics , A client tells Barrister Tunde during an interview that he committed a murder three years ago for which someone else was wrongly convicted. The client does not intend to turn himself in. Can Tunde reveal this to the authorities? "," Yes, because it is a serious crime "," No, it is a past crime protected by lawyer-client privilege "," Yes, but only with the Judge's permission "," No, unless the client is currently being tried for that murder ", B ," Rule 19 of the RPC and Section 192 of the Evidence Act protect communications regarding past crimes. The exception for commission of a crime applies to future or ongoing crimes, not those already completed [7-9]."
week 6,Interviewing and Counseling Skills and Ethics ," Barrister Chidi uses highly technical Latin terms like ""consensus ad idem"" and ""caveat emptor"" throughout an interview with a rural farmer who has little formal education. Which skill has Chidi failed to apply effectively? ", Research skill , Advocacy skill , Verbal communication skill , Drafting skill , C ," Effective verbal communication requires using proper, positive, and simple common words, avoiding legal jargon or ""legalese"" that the client may not understand [9, 32]."
